"NAME","Edad","total","hombres","mujeres","porc_hombres","porc_mujeres"
"Córdoba","De 25 a 29 años",44006,22583,21423,2.90722448438379,2.75789178271062
"Córdoba","De 30 a 34 años",46112,23581,22531,3.03570210185778,2.90053025982603
"Córdoba","De 35 a 39 años",50113,25418,24695,3.27218845786951,3.17911298949908
"Córdoba","De 40 a 44 años",57953,29154,28799,3.75314274532724,3.70744178921174
"Córdoba","De 45 a 49 años",58377,29134,29243,3.75056804357425,3.76460016812802
"Córdoba","De 5 a 9 años",36749,18932,17817,2.43721267937625,2.2936730566473
"Córdoba","De 50 a 54 años",61035,30201,30834,3.88792838209604,3.96941769257804
"Córdoba","De 55 a 59 años",60178,29547,30631,3.80373563477341,3.94328446978523
"Córdoba","De 60 a 64 años",52303,25581,26722,3.29317227715634,3.44005901216418
"Córdoba","De 65 a 69 años",40912,19717,21195,2.53826972318094,2.72854018272658
"Córdoba","De 70 a 74 años  ",33698,15447,18251,1.9885708989185,2.34954408468709
"Córdoba","De 75 a 79 años  ",29439,12704,16735,1.63545055349651,2.15438169181077
"Córdoba","De 80 a 84 años  ",22651,8887,13764,1.14406872393919,1.77190974640475
"Córdoba","De 85 a 89 años  ",17512,6277,11235,0.808070145174558,1.44633870973971
"Córdoba","De 90 a 94 años  ",7724,2438,5286,0.313856143688955,0.680493673314117
"Córdoba","De 95 a 99 años  ",1769,446,1323,0.0574158490915809,0.170316520960003
"Coruña, A","100 y más años",NA,NA,NA,NA,NA
"Coruña, A","De 0 a 4 años",NA,NA,NA,NA,NA
"Coruña, A","De 10 a 14 años  ",NA,NA,NA,NA,NA
"Coruña, A","De 15 a 19 años  ",NA,NA,NA,NA,NA
"Coruña, A","De 20 a 24 años",NA,NA,NA,NA,NA
"Coruña, A","De 25 a 29 años",NA,NA,NA,NA,NA
"Coruña, A","De 30 a 34 años",NA,NA,NA,NA,NA
"Coruña, A","De 35 a 39 años",NA,NA,NA,NA,NA
"Coruña, A","De 40 a 44 años",NA,NA,NA,NA,NA
"Coruña, A","De 45 a 49 años",NA,NA,NA,NA,NA
"Coruña, A","De 5 a 9 años",NA,NA,NA,NA,NA
"Coruña, A","De 50 a 54 años",NA,NA,NA,NA,NA
"Coruña, A","De 55 a 59 años",NA,NA,NA,NA,NA
"Coruña, A","De 60 a 64 años",NA,NA,NA,NA,NA
"Coruña, A","De 65 a 69 años",NA,NA,NA,NA,NA
"Coruña, A","De 70 a 74 años  ",NA,NA,NA,NA,NA
"Coruña, A","De 75 a 79 años  ",NA,NA,NA,NA,NA
"Coruña, A","De 80 a 84 años  ",NA,NA,NA,NA,NA
"Coruña, A","De 85 a 89 años  ",NA,NA,NA,NA,NA
"Coruña, A","De 90 a 94 años  ",NA,NA,NA,NA,NA
"Coruña, A","De 95 a 99 años  ",NA,NA,NA,NA,NA
"Cuenca","100 y más años",94,22,72,0.0112522760285603,0.0368256306389247
"Cuenca","De 0 a 4 años",6668,3380,3288,1.72875877166063,1.68170379917756
"Cuenca","De 10 a 14 años  ",9024,4630,4394,2.36809263691974,2.24738640315882
"Cuenca","De 15 a 19 años  ",9434,4804,4630,2.45708791096381,2.36809263691974
"Cuenca","De 20 a 24 años",10225,5253,4972,2.68673663536488,2.54301438245463
"Cuenca","De 25 a 29 años",10636,5470,5166,2.79772499437386,2.64223899834285
"Cuenca","De 30 a 34 años",11254,5902,5352,3.01867877820741,2.7373718774934
"Cuenca","De 35 a 39 años",11953,6222,5731,3.18234824771374,2.93121790543996
"Cuenca","De 40 a 44 años",14095,7433,6662,3.80173489637677,3.40739376828495
"Cuenca","De 45 a 49 años",14431,7452,6979,3.81145277112871,3.56952883651466
"Cuenca","De 5 a 9 años",8102,4091,4011,2.09241187422001,2.05149450684343
"Cuenca","De 50 a 54 años",15590,8048,7542,4.11628715808425,3.85748480942736
"Cuenca","De 55 a 59 años",15655,8094,7561,4.13981464432578,3.8672026841793
"Cuenca","De 60 a 64 años",13551,7111,6440,3.63704249268602,3.29384807381493
"Cuenca","De 65 a 69 años",10105,5126,4979,2.62178031465456,2.54659465210008
"Cuenca","De 70 a 74 años  ",9171,4427,4744,2.26426481720166,2.42639988543137
"Cuenca","De 75 a 79 años  ",8023,3587,4436,1.83463245974754,2.26886802103153
"Cuenca","De 80 a 84 años  ",7630,3238,4392,1.6561304445672,2.24636346897441
"Cuenca","De 85 a 89 años  ",6197,2527,3670,1.29247734200782,1.87708422840074
"Cuenca","De 90 a 94 años  ",2988,1112,1876,0.568751406534504,0.959512264980871
"Cuenca","De 95 a 99 años  ",690,189,501,0.0966672804271773,0.256245013195851
"Gipuzkoa","100 y más años",260,41,219,0.00564712623255417,0.0301639181690088
"Gipuzkoa","De 0 a 4 años",27716,14251,13465,1.96285843756413,1.85459889564248
"Gipuzkoa","De 10 a 14 años  ",38018,19575,18443,2.69615843907922,2.54024266114626
"Gipuzkoa","De 15 a 19 años  ",36496,18813,17683,2.5912045320254,2.43556422366476
"Gipuzkoa","De 20 a 24 años",35359,18243,17116,2.51269570391428,2.35746859991213
"Gipuzkoa","De 25 a 29 años",34222,17456,16766,2.40429842720648,2.30926142475617
"Gipuzkoa","De 30 a 34 años",36551,18322,18229,2.52357675202091,2.51076741690805
"Gipuzkoa","De 35 a 39 años",43647,21870,21777,3.01225977331609,2.99945043820322
"Gipuzkoa","De 40 a 44 años",56146,28345,27801,3.90409251370117,3.82916479003021
"Gipuzkoa","De 45 a 49 años",59662,30509,29153,4.2021505909511,4.01538222091833
"Gipuzkoa","De 5 a 9 años",34371,17613,16758,2.42592278863357,2.3081595464669
"Gipuzkoa","De 50 a 54 años",55851,28242,27609,3.8899058307267,3.80271971108751
"Gipuzkoa","De 55 a 59 años",53659,26369,27290,3.63192857624929,3.75878231430252
"Gipuzkoa","De 60 a 64 años",49318,24118,25200,3.32188757260345,3.47091661122842
"Gipuzkoa","De 65 a 69 años",42310,20095,22215,2.76778052788234,3.05977827454124
"Gipuzkoa","De 70 a 74 años  ",39955,18674,21281,2.57205939674918,2.93113398426793
"Gipuzkoa","De 75 a 79 años  ",31756,14037,17719,1.93338319332592,2.44052267596652
"Gipuzkoa","De 80 a 84 años  ",22519,9215,13304,1.26922605446309,1.83242359507075
"Gipuzkoa","De 85 a 89 años  ",18003,6300,11703,0.867729152807104,1.61191020242881
"Gipuzkoa","De 90 a 94 años  ",8182,2238,5944,0.308250451425762,0.818695568934194
"Gipuzkoa","De 95 a 99 años  ",2032,391,1641,0.0538543013885044,0.226022784088327
"Girona","100 y más años",284,64,220,0.00813632411047094,0.0279686141297439
"Girona","De 0 a 4 años",34879,17780,17099,2.26037254194021,2.17379696820223
"Girona","De 10 a 14 años  ",45789,23579,22210,2.99759978438741,2.82355872646187
"Girona","De 15 a 19 años  ",42689,22249,20440,2.82851679896669,2.59853851278166
"Girona","De 20 a 24 años",41737,21858,19879,2.77880894385428,2.52721854675081
"Girona","De 25 a 29 años",43526,22548,20978,2.86652868817029,2.6669344873353
"Girona","De 30 a 34 años",46391,23075,23316,2.93352623201745,2.96416457749594
"Girona","De 35 a 39 años",54212,27327,26885,3.47408326510687,3.41789177671893
"Girona","De 40 a 44 años",66776,34487,32289,4.3843345249658,4.10490264379682
"Girona","De 45 a 49 años",64679,33575,31104,4.26839190639159,3.95425351768888
"Girona","De 5 a 9 años",41541,21468,20073,2.7292282188061,2.55188177921067
"Girona","De 50 a 54 años",58939,30334,28605,3.85636336823477,3.63655548718783
"Girona","De 55 a 59 años",54211,27499,26712,3.49594963615376,3.39589827560781
"Girona","De 60 a 64 años",47870,23608,24262,3.00128655624997,3.08442961825384
"Girona","De 65 a 69 años",40480,19968,20512,2.53853312246693,2.60769187740594
"Girona","De 70 a 74 años  ",34832,16603,18229,2.11074045634608,2.31745394077773
"Girona","De 75 a 79 años  ",25972,11972,14000,1.52200112891497,1.77982089916552
"Girona","De 80 a 84 años  ",18416,7772,10644,0.988054859165315,1.3531724036227
"Girona","De 85 a 89 años  ",14700,5438,9262,0.691333289261578,1.17747865486222
"Girona","De 90 a 94 años  ",6996,2163,4833,0.274982328921073,0.614419600404782
"Girona","De 95 a 99 años  ",1677,402,1275,0.0511062858188956,0.162090831888288
"Granada","100 y más años",294,85,209,0.00922571303908012,0.0226844002960911
"Granada","De 0 a 4 años",37581,19151,18430,2.07860741660498,2.00035166247349
"Granada","De 10 a 14 años  ",51282,26304,24978,2.85497830329369,2.71105717988404
"Granada","De 15 a 19 años  ",50162,25874,24288,2.80830704909599,2.6361660975668
"Granada","De 20 a 24 años",50329,25885,24444,2.80950096490105,2.65309799443852
"Granada","De 25 a 29 años",53939,27558,26381,2.99108470507023,2.86333571392909
"Granada","De 30 a 34 años",56959,28895,28064,3.13619974428494,3.04600483210288
"Granada","De 35 a 39 años",63084,31769,31315,3.44813738280631,3.39886122139758
"Granada","De 40 a 44 años",72923,37108,35815,4.027620699461,3.88728132346652
"Granada","De 45 a 49 años",71872,36054,35818,3.91322185777641,3.8876069368679
"Granada","De 5 a 9 años",44430,23015,21415,2.49799747758152,2.32433699684589
"Granada","De 50 a 54 años",71800,35614,36186,3.86546522557411,3.9275488474371
"Granada","De 55 a 59 años",68845,33833,35012,3.67215940295527,3.80012546969733
"Granada","De 60 a 64 años",59829,29139,30690,3.16268296759713,3.33102509611022
"Granada","De 65 a 69 años",46390,22273,24117,2.41746242964037,2.61760613368818
"Granada","De 70 a 74 años  ",39374,18108,21266,1.96540249072545,2.30816486457739
"Granada","De 75 a 79 años  ",31914,14084,17830,1.52864638167535,1.93522898219763
"Granada","De 80 a 84 años  ",24036,9672,14364,1.04977760604686,1.55903696580408
"Granada","De 85 a 89 años  ",17690,6601,11089,0.716458020834916,1.20357566929835
"Granada","De 90 a 94 años  ",7043,2230,4813,0.242039295025278,0.522392433612854
"Granada","De 95 a 99 años  ",1562,431,1131,0.0467797919981592,0.122756252319995
"Guadalajara","100 y más años",115,34,81,0.012801783213097,0.0304983658900252
"Guadalajara","De 0 a 4 años",11581,5918,5663,2.22826332515023,2.13224995105201
"Guadalajara","De 10 a 14 años  ",16149,8387,7762,3.15789870024248,2.9225718029429
"Guadalajara","De 15 a 19 años  ",14685,7587,7098,2.85668027169902,2.67256050725183
"Guadalajara","De 20 a 24 años",13533,7013,6520,2.64055604921909,2.45493019262919
"Guadalajara","De 25 a 29 años",13536,6984,6552,2.62963688118439,2.46697892977092
"Guadalajara","De 30 a 34 años",15506,7944,7562,2.99109899543654,2.84726719580704
"Guadalajara","De 35 a 39 años",19392,9752,9640,3.67185264394476,3.62968206394867
"Guadalajara","De 40 a 44 años",24590,12595,11995,4.74230763438107,4.51639381297348
"Guadalajara","De 45 a 49 años",23795,12522,11273,4.71482145277648,4.24454418121301
"Guadalajara","De 5 a 9 años",14603,7463,7140,2.80999141527479,2.68837447475037
"Guadalajara","De 50 a 54 años",21195,11036,10159,4.15530822175701,3.82509751946624
"Guadalajara","De 55 a 59 años",18686,9704,8982,3.65377953823215,3.38192990647168
"Guadalajara","De 60 a 64 años",15540,8008,7532,3.01519646972002,2.83597150473666
"Guadalajara","De 65 a 69 años",11600,5861,5739,2.20680151211651,2.16086570176363
"Guadalajara","De 70 a 74 años  ",9539,4701,4838,1.7700347907285,1.82161844661656
"Guadalajara","De 75 a 79 años  ",7204,3512,3692,1.32234890130578,1.39012304772806
"Guadalajara","De 80 a 84 años  ",5644,2368,3276,0.891606548488636,1.23348946488546
"Guadalajara","De 85 a 89 años  ",5139,2052,3087,0.772625269213971,1.16232661114207
"Guadalajara","De 90 a 94 años  ",2739,939,1800,0.353555130502884,0.677741464222781
"Guadalajara","De 95 a 99 años  ",817,244,573,0.0918716207057548,0.215747699444252
"Huelva","100 y más años",178,50,128,0.00950868618482984,0.0243422366331644
"Huelva","De 0 a 4 años",22010,11331,10679,2.15485846320614,2.03086519535596
"Huelva","De 10 a 14 años  ",30136,15718,14418,2.98915058906311,2.74192474825753
"Huelva","De 15 a 19 años  ",28208,14582,13626,2.77311323894378,2.59130715908983
"Huelva","De 20 a 24 años",27417,14258,13159,2.71149695246608,2.50249603012352
"Huelva","De 25 a 29 años",29810,15560,14250,2.95910314071905,2.7099755626765
"Huelva","De 30 a 34 años",32907,16604,16303,3.15764450825829,3.10040221742562
"Huelva","De 35 a 39 años",38258,19164,19094,3.64448924092158,3.63117708026282
"Huelva","De 40 a 44 años",45652,23065,22587,4.38635693706201,4.29545389713503
"Huelva","De 45 a 49 años",44469,22160,22309,4.21424971711659,4.24258560194738
"Huelva","De 5 a 9 años",26332,13487,12845,2.564873011496,2.44278148088279
"Huelva","De 50 a 54 años",41940,20778,21162,3.95142963096789,4.02445634086738
"Huelva","De 55 a 59 años",36766,18160,18606,3.4535548223302,3.53837230309888
"Huelva","De 60 a 64 años",31701,15680,16021,2.98192398756264,3.04677322734318
"Huelva","De 65 a 69 años",25175,12349,12826,2.34845531392927,2.43916818013255
"Huelva","De 70 a 74 años  ",21982,10499,11483,1.99663392509057,2.18376486920802
"Huelva","De 75 a 79 años  ",17497,7849,9648,1.49267355729459,1.83479608622477
"Huelva","De 80 a 84 años  ",12459,5006,7453,0.952009660825164,1.41736476271074
"Huelva","De 85 a 89 años  ",8911,3137,5774,0.596574971236224,1.09806308062415
"Huelva","De 90 a 94 años  ",3299,953,2346,0.181235558682857,0.446147555792216
"Huelva","De 95 a 99 años  ",728,191,537,0.03632318122605,0.102123289625072
"Huesca","100 y más años",136,26,110,0.0115934791139015,0.0490493347126601
"Huesca","De 0 a 4 años",8651,4474,4177,1.99497021367674,1.86253700995256
"Huesca","De 10 a 14 años  ",10987,5664,5323,2.52559483465915,2.37354189704991
"Huesca","De 15 a 19 años  ",10444,5399,5045,2.40743052830592,2.24958085113973
"Huesca","De 20 a 24 años",10914,5748,5166,2.56305069025791,2.30353511932365
"Huesca","De 25 a 29 años",11155,5962,5193,2.65847394142618,2.3155745014804
"Huesca","De 30 a 34 años",12334,6450,5884,2.87607462633325,2.62369350408447
"Huesca","De 35 a 39 años",14371,7590,6781,3.38440409517355,3.02366853351407
"Huesca","De 40 a 44 años",17865,9516,8349,4.24321335568794,3.7228445046909
"Huesca","De 45 a 49 años",17741,9344,8397,4.16651803231905,3.74424785074733
"Huesca","De 5 a 9 años",10252,5191,5061,2.31468269539471,2.25671529982521
"Huesca","De 50 a 54 años",17145,8893,8252,3.96541575999715,3.67959190953519
"Huesca","De 55 a 59 años",16905,8793,8112,3.92082545571291,3.61716548353726
"Huesca","De 60 a 64 años",15204,7754,7450,3.45753219419969,3.32197766917561
"Huesca","De 65 a 69 años",12451,6248,6203,2.78600221167909,2.76593657475119
"Huesca","De 70 a 74 años  ",10957,5454,5503,2.43195519566226,2.45380444476153
"Huesca","De 75 a 79 años  ",8946,4108,4838,1.83176969999643,2.15727892127136
"Huesca","De 80 a 84 años  ",7011,2993,4018,1.3345878072272,1.79163842614062
"Huesca","De 85 a 89 años  ",6553,2621,3932,1.16871187528984,1.75329076445618
"Huesca","De 90 a 94 años  ",3338,1135,2203,0.506099953626084,0.982324403381729
"Huesca","De 95 a 99 años  ",904,244,660,0.108800342453537,0.29429600827596
"Jaén","100 y más años",161,36,125,0.00573988743442976,0.0199301647028811
"Jaén","De 0 a 4 años",24126,12468,11658,1.98791434812417,1.8587668808495
"Jaén","De 10 a 14 años  ",32973,16906,16067,2.69551491573526,2.56174365024953
"Jaén","De 15 a 19 años  ",33612,17274,16338,2.75418932062055,2.60495224732537
"Jaén","De 20 a 24 años",35355,18267,17088,2.91251454902023,2.72453323554266
"Jaén","De 25 a 29 años",38156,19797,18359,3.1564597649835,2.92718315024155
"Jaén","De 30 a 34 años",37772,19543,18229,3.11596167030724,2.90645577895056
"Jaén","De 35 a 39 años",39553,20339,19214,3.24287695913519,3.06350547680926
"Jaén","De 40 a 44 años",44897,23060,21837,3.67671678438751,3.48172005293452
"Jaén","De 45 a 49 años",46441,23791,22650,3.79326838756996,3.61134584416206
"Jaén","De 5 a 9 años",28178,14442,13736,2.30265150911207,2.1900859388702
"Jaén","De 50 a 54 años",49410,24785,24625,3.95175305728727,3.92624244646758
"Jaén","De 55 a 59 años",50293,25041,25252,3.99257003459877,4.02621215261723
"Jaén","De 60 a 64 años",43209,21515,21694,3.4303799486599,3.45891994451442
"Jaén","De 65 a 69 años",32194,15722,16472,2.50673639566957,2.62631738388686
"Jaén","De 70 a 74 años  ",26474,12174,14300,1.941038600743,2.2800108420096
"Jaén","De 75 a 79 años  ",22575,9483,13092,1.51198201501937,2.08740573032096
"Jaén","De 80 a 84 años  ",19441,7622,11819,1.21526172292288,1.88443693298681
"Jaén","De 85 a 89 años  ",14793,5538,9255,0.882986016996445,1.47562939460132
"Jaén","De 90 a 94 años  ",6309,2169,4140,0.345828217924393,0.660087054959422
"Jaén","De 95 a 99 años  ",1268,351,917,0.0559639024856901,0.146207688260336
"León","100 y más años",371,99,272,0.0219169105568666,0.0602161582976538
"León","De 0 a 4 años",12767,6569,6198,1.45426449947532,1.3721314306208
"León","De 10 a 14 años  ",17849,9078,8771,2.00971428318419,1.94174972216442
"León","De 15 a 19 años  ",18025,9194,8831,2.03539470363466,1.95503269825949
"León","De 20 a 24 años",18245,9418,8827,2.08498448105626,1.95414716651982
"León","De 25 a 29 años",18878,9914,8964,2.19479041677551,1.98447662860356
"León","De 30 a 34 años",21572,11038,10534,2.44362483562317,2.33204783642458
"León","De 35 a 39 años",27206,13820,13386,3.05951216056462,2.96343196681027
"León","De 40 a 44 años",32735,16414,16321,3.6337794937415,3.61319088079414
"León","De 45 a 49 años",34231,17165,17066,3.80003807786481,3.77812116730794
"León","De 5 a 9 años",15981,8323,7658,1.84257016732122,1.69535051560086
"León","De 50 a 54 años",35753,17681,18072,3.91427167228241,4.00083239983529
"León","De 55 a 59 años",37657,18654,19003,4.12967726795748,4.2069399122438
"León","De 60 a 64 años",36082,18138,17944,4.01544367353987,3.97249538416581
"León","De 65 a 69 años",29541,14703,14838,3.25499329209707,3.28487998831098
"León","De 70 a 74 años  ",26001,12350,13651,2.73407924623538,3.0220984445635
"León","De 75 a 79 años  ",22316,9944,12372,2.20143190482305,2.73894967080358
"León","De 80 a 84 años  ",18472,7432,11040,1.64531797230942,2.44406760149301
"León","De 85 a 89 años  ",17348,6333,11015,1.40201812683471,2.43853302812006
"León","De 90 a 94 años  ",8417,2644,5773,0.585336479922782,1.27804368328072
"León","De 95 a 99 años  ",2259,621,1638,0.137478802583982,0.36262524739543
"Lleida","100 y más años",184,41,143,0.00932396691583642,0.0325201772918197
"Lleida","De 0 a 4 años",18435,9398,9037,2.13723514817148,2.05513875654668
"Lleida","De 10 a 14 años  ",24212,12520,11692,2.84722111673834,2.65892246780389
"Lleida","De 15 a 19 años  ",22543,11983,10560,2.7250998915236,2.40149001539592
"Lleida","De 20 a 24 años",22724,12078,10646,2.74670420510908,2.42104760453645
"Lleida","De 25 a 29 años",23376,12464,10912,2.83448594241427,2.48153968257578
"Lleida","De 30 a 34 años",25380,13120,12260,2.98366941306765,2.7880935216623
"Lleida","De 35 a 39 años",29455,15602,13853,3.54811053221658,3.15036374841663
"Lleida","De 40 a 44 años",37016,19827,17189,4.50893395220216,3.90901627600761
"Lleida","De 45 a 49 años",36146,19498,16648,4.43411480304825,3.78598539548402
"Lleida","De 5 a 9 años",22127,11322,10805,2.57477935173414,2.45720640306372
"Lleida","De 50 a 54 años",33609,17885,15724,4.06729629974962,3.57585501913687
"Lleida","De 55 a 59 años",31603,16356,15247,3.71958055793708,3.46737862355507
"Lleida","De 60 a 64 años",27265,13939,13326,3.16992133755717,3.03051666147405
"Lleida","De 65 a 69 años",22305,11127,11178,2.53043365542712,2.54203176061511
"Lleida","De 70 a 74 años  ",19465,9214,10251,2.09539100396382,2.33121914278632
"Lleida","De 75 a 79 años  ",15630,7073,8557,1.60849799989539,1.94598011948322
"Lleida","De 80 a 84 años  ",11459,4731,6728,1.07589481655664,1.53004022950603
"Lleida","De 85 a 89 años  ",10357,3882,6475,0.882820477250658,1.47250453122051
"Lleida","De 90 a 94 años  ",5134,1725,3409,0.392288851946776,0.775253736977716
"Lleida","De 95 a 99 años  ",1302,371,931,0.0843705298969588,0.211722273137651
"Lugo","100 y más años",300,77,223,0.0236186900522372,0.0684021802811544
"Lugo","De 0 a 4 años",9709,4910,4799,1.50607491112318,1.47202718909982
"Lugo","De 10 a 14 años  ",11655,5915,5740,1.81434482674004,1.76066598571223
"Lugo","De 15 a 19 años  ",11334,5807,5527,1.78121731342002,1.69533116777552
"Lugo","De 20 a 24 años",12001,6096,5905,1.86986408517452,1.81127746439559
"Lugo","De 25 a 29 años",13811,7042,6769,2.16003656295915,2.07629757095576
"Lugo","De 30 a 34 años",16404,8299,8105,2.54560400965606,2.4860971801738
"Lugo","De 35 a 39 años",20269,10278,9991,3.152635017622,3.06460171833639
"Lugo","De 40 a 44 años",24334,12278,12056,3.76610748651127,3.69801204246456
"Lugo","De 45 a 49 años",24202,12047,12155,3.69525141635456,3.72837892967458
"Lugo","De 5 a 9 años",11243,5738,5505,1.76005251324334,1.68858297061774
"Lugo","De 50 a 54 años",24964,12221,12743,3.74862352114793,3.90873983552803
"Lugo","De 55 a 59 años",25241,12461,12780,3.82224021741464,3.92008907620248
"Lugo","De 60 a 64 años",24347,12207,12140,3.7443292138657,3.72377788615791
"Lugo","De 65 a 69 años",21304,10719,10585,3.28790569701208,3.2468030415965
"Lugo","De 70 a 74 años  ",19468,9359,10109,2.87074441816737,3.10079659400085
"Lugo","De 75 a 79 años  ",17938,8067,9871,2.4744412032649,3.02779337020303
"Lugo","De 80 a 84 años  ",15048,6253,8795,1.91802167398233,2.6977451819406
"Lugo","De 85 a 89 años  ",13831,5290,8541,1.62263468021214,2.61983417839166
"Lugo","De 90 a 94 años  ",6817,2312,4505,0.709174174036005,1.3818467361731
"Lugo","De 95 a 99 años  ",1793,516,1277,0.158275896973434,0.391702171385804
"Málaga","100 y más años",744,239,505,0.0140948815528667,0.0297820719004088
"Málaga","De 0 a 4 años",70101,35970,34131,2.12130916090634,2.01285523966901
"Málaga","De 10 a 14 años  ",96988,49931,47057,2.94465075655309,2.77515833151987
"Málaga","De 15 a 19 años  ",91208,46744,44464,2.7566993443816,2.62223771283124
"Málaga","De 20 a 24 años",85372,43746,41626,2.57989409377283,2.45486836619092
"Málaga","De 25 a 29 años",90487,45109,45378,2.66027620070404,2.67614031425099
"Málaga","De 30 a 34 años",102600,50260,52340,2.96405333408821,3.08672008567801
"Málaga","De 35 a 39 años",123945,60547,63398,3.5707229848595,3.73885899869726
"Málaga","De 40 a 44 años",143150,71415,71735,4.21165676191622,4.23052856985311
"Málaga","De 45 a 49 años",142142,70929,71213,4.18299520361206,4.19974393315606
"Málaga","De 5 a 9 años",87238,44773,42465,2.6404608023703,2.50434788762546
"Málaga","De 50 a 54 años",133025,65643,67382,3.87125652625452,3.97381300751157
"Málaga","De 55 a 59 años",122288,59463,62825,3.50679473547328,3.70506666761026
"Málaga","De 60 a 64 años",104926,50207,54719,2.96092769089866,3.22702018280884
"Málaga","De 65 a 69 años",87629,41721,45908,2.46047093417219,2.70739674614647
"Málaga","De 70 a 74 años  ",76941,36329,40612,2.14248097043554,2.39506832479089
"Málaga","De 75 a 79 años  ",59529,27176,32353,1.60268828904061,1.90799875681965
"Málaga","De 80 a 84 años  ",40462,16857,23605,0.994131457475624,1.39209070734485
"Málaga","De 85 a 89 años  ",24749,9158,15591,0.540087553393947,0.919469867325293
"Málaga","De 90 a 94 años  ",9835,3138,6697,0.185061666581154,0.394951555479282
"Málaga","De 95 a 99 años  ",2292,621,1671,0.0366231022775323,0.0985462220704614
"Melilla","100 y más años",20,7,13,0.00811490708431388,0.0150705417280115
"Melilla","De 0 a 4 años",5901,3026,2875,3.50795840530483,3.33290826677177
"Melilla","De 10 a 14 años  ",6432,3282,3150,3.8047321501026,3.65170818794125
"Melilla","De 15 a 19 años  ",5899,2984,2915,3.45926896279895,3.37927916439642
"Melilla","De 20 a 24 años",6026,3143,2883,3.64359328085693,3.3421824462967
"Melilla","De 25 a 29 años",5935,3082,2853,3.57287766197934,3.30740427307822
"Melilla","De 30 a 34 años",5643,2739,2904,3.17524721484796,3.36652716754965
"Melilla","De 35 a 39 años",6068,3053,3015,3.53925876120147,3.49520640845805
"Melilla","De 40 a 44 años",6305,3164,3141,3.66793800210988,3.6412747359757
"Melilla","De 45 a 49 años",5715,2966,2749,3.43840205886785,3.18683993925412
"Melilla","De 5 a 9 años",6922,3559,3363,4.1258506161533,3.89863321779251
"Melilla","De 50 a 54 años",5744,2942,2802,3.41057952029306,3.24828137860679
"Melilla","De 55 a 59 años",5404,2860,2544,3.31551918016253,2.94918908892779
"Melilla","De 60 a 64 años",4949,2607,2342,3.02222325268661,2.7150160559233
"Melilla","De 65 a 69 años",3230,1686,1544,1.95453333487903,1.78991664831152
"Melilla","De 70 a 74 años  ",2088,991,1097,1.14883898865072,1.27172186735605
"Melilla","De 75 a 79 años  ",1657,727,930,0.842791064328028,1.07812336977313
"Melilla","De 80 a 84 años  ",1206,445,761,0.51587623607424,0.882206327308981
"Melilla","De 85 a 89 años  ",708,227,481,0.263154844019893,0.557610043936425
"Melilla","De 90 a 94 años  ",336,95,241,0.110130881858546,0.279384658188521
"Melilla","De 95 a 99 años  ",73,18,55,0.0208669039310928,0.0637599842338948
"Ourense","100 y más años",374,88,286,0.0288313790245165,0.0937019818296786
"Ourense","De 0 a 4 años",8223,4284,3939,1.4035639516026,1.29053184065421
"Ourense","De 10 a 14 años  ",11297,5770,5527,1.89042110194841,1.81080718032389
"Ourense","De 15 a 19 años  ",10969,5586,5383,1.8301373094426,1.76362856010196
"Ourense","De 20 a 24 años",11383,5838,5545,1.91269989483099,1.81670450785164
"Ourense","De 25 a 29 años",12920,6577,6343,2.15481795277551,2.07815269491487
"Ourense","De 30 a 34 años",14409,7244,7165,2.37334670060906,2.34746398534842
"Ourense","De 35 a 39 años",17726,8978,8748,2.94145591911488,2.86610117848262
"Ourense","De 40 a 44 años",21902,10924,10978,3.57902255072521,3.59671453330843
"Ourense","De 45 a 49 años",22201,11020,11181,3.6104749642065,3.66322328264908
"Ourense","De 5 a 9 años",10137,5222,4915,1.71088024165938,1.61029804438067
"Ourense","De 50 a 54 años",22808,11318,11490,3.70810849772134,3.76446073854198
"Ourense","De 55 a 59 años",22476,10937,11539,3.58328173171747,3.78051457458973
"Ourense","De 60 a 64 años",22305,10819,11486,3.54462147348005,3.7631502213136
"Ourense","De 65 a 69 años",20269,9863,10406,3.23140785589553,3.40931056964908
"Ourense","De 70 a 74 años  ",20371,9649,10722,3.16129518417681,3.51284143069166
"Ourense","De 75 a 79 años  ",18983,8494,10489,2.78288333448004,3.43650380213811
"Ourense","De 80 a 84 años  ",14895,6208,8687,2.0339227384568,2.84611579074971
"Ourense","De 85 a 89 años  ",13433,5120,8313,1.67746205233551,2.72358242989552
"Ourense","De 90 a 94 años  ",6329,2050,4279,0.671640079548396,1.40192580506711
"Ourense","De 95 a 99 años  ",1813,506,1307,0.16578042939097,0.428211504375489
"Palencia","100 y más años",95,16,79,0.0100551145968842,0.0496471283221156
"Palencia","De 0 a 4 años",5092,2619,2473,1.64589657057748,1.55414364988091
"Palencia","De 10 a 14 años  ",6370,3279,3091,2.06067004769895,1.94252245118556
"Palencia","De 15 a 19 años  ",6546,3335,3211,2.09586294878804,2.01793581066219
"Palencia","De 20 a 24 años",6747,3460,3287,2.1744185315762,2.06569760499739
"Palencia","De 25 a 29 años",7075,3681,3394,2.31330480194567,2.13294118386405
"Palencia","De 30 a 34 años",7967,4110,3857,2.58290756207462,2.42391106251139
"Palencia","De 35 a 39 años",9561,4915,4646,3.08880551523036,2.91975390107024
